Data from USB2H080721_08-42-38-487.txt Node
Date: Wed May 10 08:42:38 BRT 2023
User: Quark
Spectrometer: USB2+H08072
Trigger mode: 4
Integration Time (sec): 1,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338,582	133,12
338,96	133,12
339,338	133,12
339,716	60,56
340,094	30,13
340,472	-12
340,85	30,13
341,228	27,79
341,606	9,07
341,984	58,22
342,362	-28,38
342,74	-61,15
343,117	-19,02
343,495	-44,76
343,873	-77,53
344,25	-7,31
344,628	18,43
345,005	27,79
345,383	-21,36
345,76	30,13
346,138	109,71
346,515	-51,78
346,893	-30,72
347,27	6,73
347,647	37,16
348,024	34,82
348,402	-21,36
348,779	25,45
349,156	114,39
349,533	55,88
349,91	88,65
350,287	72,26
350,664	20,77
351,041	116,73
351,417	123,76
351,794	86,31
352,171	62,9
352,548	90,99
352,925	161,2
353,301	165,89
353,678	154,18
354,054	137,8
354,431	170,57
354,807	93,33
355,184	116,73
355,56	128,44
355,937	165,89
356,313	128,44
356,689	165,89
357,066	137,8
357,442	182,27
357,818	200,99
358,194	105,03
358,57	114,39
358,946	90,99
359,322	161,2
359,698	198,65
360,074	210,36
360,45	144,82
360,826	107,37
361,202	156,52
361,577	233,76
361,953	156,52
362,329	107,37
362,705	156,52
363,08	128,44
363,456	191,63
363,831	149,5
364,207	121,42
364,582	100,35
364,958	191,63
365,333	168,23
365,708	109,71
366,084	112,05
366,459	147,16
366,834	102,69
367,209	60,56
367,584	90,99
367,959	193,97
368,334	102,69
368,709	100,35
369,084	86,31
369,459	100,35
369,834	67,58
370,209	123,76
370,584	212,7
370,959	79,29
371,333	161,2
371,708	112,05
372,083	114,39
372,457	140,14
372,832	123,76
373,206	151,84
373,581	112,05
373,955	203,33
374,33	102,69
374,704	93,33
375,078	93,33
375,453	179,93
375,827	154,18
376,201	142,48
376,575	140,14
376,949	126,1
377,323	114,39
377,697	69,92
378,071	72,26
378,445	147,16
378,819	156,52
379,193	198,65
379,567	95,67
379,941	123,76
380,315	123,76
380,688	208,02
381,062	130,78
381,436	184,61
381,809	102,69
382,183	126,1
382,556	116,73
382,93	205,67
383,303	210,36
383,676	135,46
384,05	105,03
384,423	130,78
384,796	88,65
385,17	161,2
385,543	179,93
385,916	156,52
386,289	158,86
386,662	175,25
387,035	200,99
387,408	128,44
387,781	165,89
388,154	126,1
388,527	102,69
388,9	107,37
389,272	219,72
389,645	88,65
390,018	179,93
390,39	147,16
390,763	165,89
391,136	154,18
391,508	112,05
391,881	151,84
392,253	179,93
392,626	177,59
392,998	179,93
393,37	222,06
393,742	144,82
394,115	128,44
394,487	116,73
394,859	205,67
395,231	121,42
395,603	142,48
395,975	105,03
396,347	158,86
396,719	100,35
397,091	100,35
397,463	123,76
397,835	95,67
398,207	116,73
398,578	88,65
398,95	168,23
399,322	123,76
399,693	121,42
400,065	184,61
400,437	126,1
400,808	90,99
401,18	140,14
401,551	53,54
401,922	81,63
402,294	88,65
402,665	121,42
403,036	142,48
403,408	177,59
403,779	163,54
404,15	88,65
404,521	149,5
404,892	116,73
405,263	128,44
405,634	170,57
406,005	121,42
406,376	175,25
406,747	158,86
407,118	151,84
407,488	161,2
407,859	212,7
408,23	158,86
408,6	86,31
408,971	119,07
409,342	60,56
409,712	128,44
410,083	48,86
410,453	198,65
410,823	121,42
411,194	100,35
411,564	161,2
411,934	135,46
412,305	102,69
412,675	172,91
413,045	72,26
413,415	109,71
413,785	93,33
414,155	109,71
414,525	137,8
414,895	100,35
415,265	93,33
415,635	105,03
416,005	191,63
416,375	135,46
416,744	147,16
417,114	140,14
417,484	105,03
417,853	95,67
418,223	107,37
418,592	102,69
418,962	112,05
419,331	205,67
419,701	184,61
420,07	140,14
420,439	154,18
420,809	119,07
421,178	149,5
421,547	140,14
421,916	119,07
422,285	170,57
422,655	179,93
423,024	158,86
423,393	156,52
423,762	184,61
424,13	114,39
424,499	137,8
424,868	193,97
425,237	83,97
425,606	107,37
425,974	170,57
426,343	144,82
426,712	95,67
427,08	196,31
427,449	158,86
427,817	175,25
428,186	210,36
428,554	109,71
428,923	81,63
429,291	83,97
429,659	86,31
430,028	88,65
430,396	240,78
430,764	123,76
431,132	140,14
431,5	133,12
431,868	170,57
432,236	238,44
432,604	93,33
432,972	172,91
433,34	130,78
433,708	170,57
434,076	193,97
434,443	168,23
434,811	142,48
435,179	172,91
435,546	39,5
435,914	44,18
436,282	121,42
436,649	198,65
437,017	41,84
437,384	130,78
437,751	161,2
438,119	149,5
438,486	154,18
438,853	165,89
439,221	119,07
439,588	144,82
439,955	88,65
440,322	175,25
440,689	170,57
441,056	109,71
441,423	95,67
441,79	58,22
442,157	116,73
442,524	186,95
442,89	161,2
443,257	182,27
443,624	114,39
443,991	158,86
444,357	191,63
444,724	144,82
445,09	163,54
445,457	175,25
445,823	32,47
446,19	126,1
446,556	112,05
446,923	83,97
447,289	215,04
447,655	116,73
448,021	156,52
448,387	123,76
448,754	184,61
449,12	163,54
449,486	55,88
449,852	142,48
450,218	144,82
450,584	119,07
450,95	191,63
451,315	140,14
451,681	98,01
452,047	95,67
452,413	123,76
452,778	172,91
453,144	116,73
453,51	165,89
453,875	88,65
454,241	142,48
454,606	196,31
454,972	86,31
455,337	177,59
455,702	135,46
456,068	105,03
456,433	140,14
456,798	90,99
457,163	144,82
457,528	154,18
457,893	205,67
458,259	172,91
458,624	109,71
458,989	93,33
459,353	172,91
459,718	142,48
460,083	121,42
460,448	128,44
460,813	175,25
461,177	142,48
461,542	191,63
461,907	135,46
462,271	147,16
462,636	86,31
463	95,67
463,365	200,99
463,729	182,27
464,094	154,18
464,458	156,52
464,822	158,86
465,187	226,74
465,551	140,14
465,915	163,54
466,279	149,5
466,643	151,84
467,007	170,57
467,371	93,33
467,735	95,67
468,099	98,01
468,463	154,18
468,827	130,78
469,191	112,05
469,554	95,67
469,918	172,91
470,282	140,14
470,645	119,07
471,009	147,16
471,372	121,42
471,736	151,84
472,099	147,16
472,463	170,57
472,826	144,82
473,189	69,92
473,553	179,93
473,916	93,33
474,279	147,16
474,642	165,89
475,005	177,59
475,369	156,52
475,732	123,76
476,095	144,82
476,458	154,18
476,82	123,76
477,183	102,69
477,546	74,6
477,909	100,35
478,272	121,42
478,634	126,1
478,997	107,37
479,36	149,5
479,722	175,25
480,085	137,8
480,447	126,1
480,81	158,86
481,172	135,46
481,534	128,44
481,897	193,97
482,259	112,05
482,621	137,8
482,983	182,27
483,346	144,82
483,708	149,5
484,07	130,78
484,432	130,78
484,794	119,07
485,156	165,89
485,518	175,25
485,879	184,61
486,241	135,46
486,603	109,71
486,965	114,39
487,326	116,73
487,688	119,07
488,05	79,29
488,411	98,01
488,773	170,57
489,134	161,2
489,496	93,33
489,857	154,18
490,218	191,63
490,58	135,46
490,941	126,1
491,302	179,93
491,663	182,27
492,024	126,1
492,385	215,04
492,746	149,5
493,107	116,73
493,468	119,07
493,829	184,61
494,19	105,03
494,551	212,7
494,912	88,65
495,273	135,46
495,633	135,46
495,994	102,69
496,355	83,97
496,715	142,48
497,076	140,14
497,436	88,65
497,797	114,39
498,157	107,37
498,517	161,2
498,878	133,12
499,238	123,76
499,598	128,44
499,958	107,37
500,319	182,27
500,679	151,84
501,039	123,76
501,399	112,05
501,759	198,65
502,119	158,86
502,479	121,42
502,838	151,84
503,198	135,46
503,558	147,16
503,918	130,78
504,277	191,63
504,637	154,18
504,997	175,25
505,356	165,89
505,716	109,71
506,075	144,82
506,435	186,95
506,794	114,39
507,153	114,39
507,513	112,05
507,872	140,14
508,231	175,25
508,59	93,33
508,949	151,84
509,308	137,8
509,668	205,67
510,027	161,2
510,385	184,61
510,744	196,31
511,103	144,82
511,462	182,27
511,821	210,36
512,18	259,51
512,538	191,63
512,897	74,6
513,256	107,37
513,614	126,1
513,973	182,27
514,331	186,95
514,69	196,31
515,048	112,05
515,406	142,48
515,765	170,57
516,123	179,93
516,481	135,46
516,839	158,86
517,197	119,07
517,556	175,25
517,914	126,1
518,272	98,01
518,63	93,33
518,988	149,5
519,345	215,04
519,703	144,82
520,061	182,27
520,419	123,76
520,777	193,97
521,134	128,44
521,492	196,31
521,849	210,36
522,207	114,39
522,564	135,46
522,922	147,16
523,279	116,73
523,637	100,35
523,994	140,14
524,351	149,5
524,709	119,07
525,066	179,93
525,423	98,01
525,78	212,7
526,137	128,44
526,494	168,23
526,851	123,76
527,208	105,03
527,565	137,8
527,922	182,27
528,279	200,99
528,635	105,03
528,992	81,63
529,349	144,82
529,705	137,8
530,062	109,71
530,419	175,25
530,775	189,29
531,131	212,7
531,488	126,1
531,844	140,14
532,201	109,71
532,557	154,18
532,913	158,86
533,269	182,27
533,626	147,16
533,982	130,78
534,338	149,5
534,694	135,46
535,05	95,67
535,406	151,84
535,762	161,2
536,117	184,61
536,473	133,12
536,829	137,8
537,185	112,05
537,54	179,93
537,896	126,1
538,252	203,33
538,607	151,84
538,963	184,61
539,318	133,12
539,674	170,57
540,029	51,2
540,384	154,18
540,74	126,1
541,095	137,8
541,45	142,48
541,805	130,78
542,16	95,67
542,516	151,84
542,871	114,39
543,226	142,48
543,581	198,65
543,935	182,27
544,29	114,39
544,645	200,99
545	156,52
545,355	83,97
545,709	93,33
546,064	158,86
546,419	168,23
546,773	212,7
547,128	168,23
547,482	137,8
547,837	212,7
548,191	76,95
548,545	140,14
548,9	154,18
549,254	184,61
549,608	133,12
549,962	109,71
550,316	93,33
550,67	41,84
551,024	177,59
551,378	109,71
551,732	208,02
552,086	147,16
552,44	135,46
552,794	252,49
553,148	130,78
553,501	100,35
553,855	144,82
554,209	186,95
554,562	126,1
554,916	198,65
555,27	177,59
555,623	198,65
555,976	112,05
556,33	200,99
556,683	130,78
557,036	151,84
557,39	135,46
557,743	116,73
558,096	109,71
558,449	168,23
558,802	184,61
559,155	133,12
559,508	170,57
559,861	179,93
560,214	196,31
560,567	90,99
560,92	107,37
561,273	172,91
561,625	154,18
561,978	137,8
562,331	175,25
562,683	102,69
563,036	147,16
563,388	189,29
563,741	137,8
564,093	182,27
564,446	158,86
564,798	198,65
565,15	140,14
565,503	175,25
565,855	135,46
566,207	189,29
566,559	151,84
566,911	128,44
567,263	121,42
567,615	133,12
567,967	116,73
568,319	121,42
568,671	126,1
569,023	130,78
569,374	161,2
569,726	142,48
570,078	170,57
570,429	25,45
570,781	210,36
571,133	86,31
571,484	147,16
571,836	179,93
572,187	184,61
572,538	100,35
572,89	86,31
573,241	105,03
573,592	161,2
573,943	158,86
574,295	128,44
574,646	100,35
574,997	105,03
575,348	135,46
575,699	130,78
576,05	90,99
576,401	116,73
576,751	128,44
577,102	175,25
577,453	135,46
577,804	208,02
578,154	182,27
578,505	72,26
578,856	100,35
579,206	133,12
579,557	158,86
579,907	172,91
580,258	88,65
580,608	140,14
580,958	208,02
581,308	130,78
581,659	186,95
582,009	128,44
582,359	179,93
582,709	161,2
583,059	140,14
583,409	95,67
583,759	193,97
584,109	102,69
584,459	151,84
584,809	168,23
585,159	137,8
585,508	112,05
585,858	126,1
586,208	175,25
586,557	170,57
