Data from USB2H080721_03-05-52-029.txt Node
Date: Tue May 16 03:05:52 BRT 2023
User: Quark
Spectrometer: USB2+H08072
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338,582	117,32
338,96	117,32
339,338	117,32
339,716	89,23
340,094	-13,75
340,472	75,19
340,85	42,42
341,228	35,4
341,606	40,08
341,984	-55,88
342,362	-34,82
342,74	-2,05
343,117	40,08
343,495	-112,05
343,873	51,78
344,25	-41,84
344,628	-9,07
345,005	-2,05
345,383	33,06
345,76	-37,16
346,138	-62,9
346,515	114,98
346,893	23,7
347,27	91,57
347,647	75,19
348,024	84,55
348,402	-4,39
348,779	51,78
349,156	65,83
349,533	91,57
349,91	98,6
350,287	129,02
350,664	96,25
351,041	89,23
351,417	96,25
351,794	89,23
352,171	138,38
352,548	203,92
352,925	129,02
353,301	131,36
353,678	133,7
354,054	112,64
354,431	133,7
354,807	143,07
355,184	147,75
355,56	187,54
355,937	215,62
356,313	215,62
356,689	206,26
357,066	157,11
357,442	203,92
357,818	112,64
358,194	208,6
358,57	140,72
358,946	213,28
359,322	140,72
359,698	112,64
360,074	192,22
360,45	114,98
360,826	213,28
361,202	86,89
361,577	129,02
361,953	89,23
362,329	147,75
362,705	119,66
363,08	138,38
363,456	187,54
363,831	129,02
364,207	147,75
364,582	171,15
364,958	138,38
365,333	105,62
365,708	77,53
366,084	236,69
366,459	166,47
366,834	98,6
367,209	98,6
367,584	187,54
367,959	173,49
368,334	147,75
368,709	112,64
369,084	154,77
369,459	159,45
369,834	159,45
370,209	136,04
370,584	122
370,959	133,7
371,333	171,15
371,708	159,45
372,083	175,83
372,457	122
372,832	147,75
373,206	129,02
373,581	201,58
373,955	145,41
374,33	140,72
374,704	103,28
375,078	131,36
375,453	161,79
375,827	154,77
376,201	112,64
376,575	126,68
376,949	129,02
377,323	138,38
377,697	182,85
378,071	131,36
378,445	150,09
378,819	129,02
379,193	131,36
379,567	122
379,941	154,77
380,315	72,85
380,688	173,49
381,062	150,09
381,436	201,58
381,809	189,88
382,183	192,22
382,556	122
382,93	150,09
383,303	173,49
383,676	194,56
384,05	246,05
384,423	131,36
384,796	136,04
385,17	220,3
385,543	159,45
385,916	154,77
386,289	129,02
386,662	159,45
387,035	100,94
387,408	136,04
387,781	114,98
388,154	98,6
388,527	133,7
388,9	185,19
389,272	154,77
389,645	117,32
390,018	96,25
390,39	110,3
390,763	166,47
391,136	154,77
391,508	119,66
391,881	201,58
392,253	112,64
392,626	119,66
392,998	178,17
393,37	161,79
393,742	159,45
394,115	178,17
394,487	187,54
394,859	189,88
395,231	86,89
395,603	178,17
395,975	143,07
396,347	42,42
396,719	161,79
397,091	154,77
397,463	157,11
397,835	180,51
398,207	140,72
398,578	110,3
398,95	192,22
399,322	117,32
399,693	133,7
400,065	129,02
400,437	98,6
400,808	126,68
401,18	150,09
401,551	234,35
401,922	150,09
402,294	168,81
402,665	136,04
403,036	133,7
403,408	110,3
403,779	107,96
404,15	140,72
404,521	189,88
404,892	122
405,263	152,43
405,634	150,09
406,005	152,43
406,376	140,72
406,747	143,07
407,118	138,38
407,488	154,77
407,859	164,13
408,23	129,02
408,6	143,07
408,971	63,49
409,342	182,85
409,712	93,91
410,083	203,92
410,453	166,47
410,823	222,64
411,194	114,98
411,564	107,96
411,934	89,23
412,305	28,38
412,675	175,83
413,045	112,64
413,415	150,09
413,785	159,45
414,155	131,36
414,525	164,13
414,895	175,83
415,265	171,15
415,635	157,11
416,005	168,81
416,375	152,43
416,744	110,3
417,114	159,45
417,484	154,77
417,853	107,96
418,223	133,7
418,592	133,7
418,962	107,96
419,331	185,19
419,701	224,98
420,07	178,17
420,439	166,47
420,809	145,41
421,178	150,09
421,547	173,49
421,916	194,56
422,285	159,45
422,655	164,13
423,024	159,45
423,393	79,87
423,762	168,81
424,13	133,7
424,499	98,6
424,868	96,25
425,237	138,38
425,606	215,62
425,974	175,83
426,343	114,98
426,712	166,47
427,08	159,45
427,449	175,83
427,817	93,91
428,186	178,17
428,554	157,11
428,923	182,85
429,291	131,36
429,659	147,75
430,028	157,11
430,396	40,08
430,764	96,25
431,132	131,36
431,5	222,64
431,868	283,5
432,236	187,54
432,604	175,83
432,972	159,45
433,34	136,04
433,708	140,72
434,076	93,91
434,443	180,51
434,811	192,22
435,179	140,72
435,546	122
435,914	140,72
436,282	119,66
436,649	161,79
437,017	152,43
437,384	56,47
437,751	107,96
438,119	138,38
438,486	147,75
438,853	131,36
439,221	213,28
439,588	117,32
439,955	185,19
440,322	103,28
440,689	150,09
441,056	201,58
441,423	161,79
441,79	117,32
442,157	124,34
442,524	117,32
442,89	171,15
443,257	98,6
443,624	110,3
443,991	103,28
444,357	145,41
444,724	107,96
445,09	161,79
445,457	164,13
445,823	105,62
446,19	72,85
446,556	201,58
446,923	91,57
447,289	136,04
447,655	145,41
