Data from USB2H080721_08-04-06-655.txt Node
Date: Wed May 10 08:04:06 BRT 2023
User: Quark
Spectrometer: USB2+H08072
Trigger mode: 4
Integration Time (sec): 1,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338,582	165,01
338,96	165,01
339,338	165,01
339,716	87,77
340,094	66,71
340,472	106,49
340,85	33,94
341,228	-1,17
341,606	-22,24
341,984	71,39
342,362	15,21
342,74	-5,85
343,117	5,85
343,495	-66,71
343,873	1,17
344,25	-26,92
344,628	-22,24
345,005	-31,6
345,383	-12,87
345,76	22,24
346,138	12,87
346,515	26,92
346,893	90,11
347,27	71,39
347,647	139,26
348,024	342,89
348,402	380,34
348,779	312,46
349,156	387,36
349,533	422,47
349,91	429,49
350,287	370,97
350,664	415,45
351,041	438,85
351,417	485,66
351,794	492,68
352,171	541,83
352,548	476,3
352,925	490,34
353,301	420,13
353,678	504,39
354,054	537,15
354,431	513,75
354,807	558,22
355,184	516,09
355,56	586,3
355,937	516,09
356,313	527,79
356,689	464,6
357,066	509,07
357,442	548,86
357,818	647,16
358,194	562,9
358,57	525,45
358,946	553,54
359,322	539,49
359,698	574,6
360,074	572,26
360,45	530,13
360,826	544,17
361,202	544,17
361,577	516,09
361,953	600,35
362,329	546,52
362,705	583,96
363,08	567,58
363,456	572,26
363,831	523,11
364,207	640,14
364,582	602,69
364,958	633,11
365,333	621,41
365,708	581,62
366,084	609,71
366,459	595,67
366,834	593,33
367,209	642,48
367,584	588,64
367,959	569,92
368,334	651,84
368,709	679,93
369,084	576,94
369,459	598,01
369,834	612,05
370,209	731,42
370,584	635,46
370,959	719,71
371,333	668,22
371,708	614,39
372,083	710,35
372,457	764,18
372,832	719,71
373,206	771,21
373,581	682,27
373,955	820,36
374,33	818,02
374,704	888,23
375,078	799,29
375,453	820,36
375,827	743,12
376,201	813,34
376,575	836,74
376,949	740,78
377,323	757,16
377,697	775,89
378,071	806,31
378,445	782,91
378,819	747,8
379,193	773,55
379,567	811
379,941	848,44
380,315	876,53
380,688	906,96
381,062	888,23
381,436	913,98
381,809	967,81
382,183	970,15
382,556	988,88
382,93	1002,92
383,303	1066,11
383,676	1124,63
384,05	1194,84
384,423	1241,65
384,796	1241,65
385,17	1265,06
385,543	1318,89
385,916	1307,19
386,289	1384,43
386,662	1274,42
387,035	1391,45
387,408	1424,22
387,781	1433,58
388,154	1389,11
388,527	1421,88
388,9	1466,35
389,272	1496,77
389,645	1578,69
390,018	1506,13
390,39	1538,9
390,763	1606,78
391,136	1674,65
391,508	1831,47
391,881	1833,81
392,253	1939,13
392,626	1913,39
392,998	1911,05
393,37	1899,34
393,742	1971,9
394,115	2131,06
394,487	2182,55
394,859	2212,98
395,231	2255,11
395,603	2297,24
395,975	2358,09
396,347	2395,54
396,719	2482,14
397,091	2608,53
397,463	2732,58
397,835	2936,2
398,207	3137,49
398,578	3479,21
398,95	3757,73
399,322	4228,18
399,693	4380,31
400,065	4633,09
400,437	4846,08
400,808	4548,83
401,18	4401,38
401,551	4408,4
401,922	4759,48
402,294	4876,51
402,665	5265,04
403,036	5653,56
403,408	5777,61
403,779	6266,78
404,15	6374,45
404,521	6538,29
404,892	6882,35
405,263	7039,16
405,634	7069,59
406,005	7558,76
406,376	7799,84
406,747	8375,61
407,118	8696,26
407,488	9342,25
407,859	9765,89
408,23	9747,16
408,6	9679,29
408,971	9929,72
409,342	10241,01
409,712	10292,51
410,083	10711,46
410,453	10538,26
410,823	10800,4
411,194	10772,32
411,564	11121,06
411,934	11659,38
412,305	11408,94
412,675	11446,39
413,045	11563,42
413,415	11418,3
413,785	11603,21
414,155	12361,54
414,525	12817,94
414,895	12902,2
415,265	12916,25
415,635	13398,4
416,005	13676,92
416,375	13578,62
416,744	14100,56
417,114	14350,99
417,484	14954,85
417,853	14781,65
418,223	15493,18
418,592	16209,38
418,962	16754,72
419,331	17070,7
419,701	17159,64
420,07	16771,11
420,439	17246,24
420,809	17267,3
421,178	17487,31
421,547	17147,93
421,916	18390,76
422,285	18266,71
422,655	18931,42
423,024	19558,69
423,393	19902,75
423,762	20668,1
424,13	20888,11
424,499	20686,82
424,868	20593,2
425,237	19977,64
425,606	20246,8
425,974	19301,23
426,343	19207,61
426,712	18940,79
427,08	18678,65
427,449	18589,7
427,817	18442,25
428,186	18163,73
428,554	18463,32
428,923	18489,06
429,291	18575,66
429,659	18166,07
430,028	18266,71
430,396	17943,72
430,764	18285,44
431,132	18922,06
431,5	18727,8
431,868	19647,63
432,236	20218,72
432,604	20340,43
432,972	19984,66
433,34	20539,37
433,708	20256,17
434,076	20583,84
434,443	21515,37
434,811	22978,21
435,179	24181,24
435,546	23111,62
435,914	21349,2
436,282	20405,96
436,649	20974,71
437,017	20155,52
437,384	20689,17
437,751	19472,09
438,119	19011
438,486	19336,34
438,853	19128,03
439,221	19589,11
439,588	19324,63
439,955	20040,84
440,322	20644,7
440,689	20347,45
441,056	21396,01
441,423	22655,22
441,79	23366,74
442,157	23907,4
442,524	23385,46
442,89	23345,67
443,257	23369,08
443,624	24319,34
443,991	25138,52
444,357	25569,18
444,724	28092,28
445,09	28546,34
445,457	27247,35
445,823	24979,37
446,19	22723,09
446,556	21435,8
446,923	21199,4
447,289	20370,85
447,655	19467,41
448,021	19570,39
448,387	19165,48
448,754	19160,8
449,12	18615,45
449,486	18936,1
449,852	18386,08
450,218	18737,16
450,584	19635,92
