Data from USB2H080721_03-20-55-549.txt Node
Date: Tue May 16 03:20:55 BRT 2023
User: Quark
Spectrometer: USB2+H08072
Trigger mode: 4
Integration Time (sec): 1,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338,582	95,52
338,96	95,52
339,338	95,52
339,716	32,33
340,094	34,67
340,472	27,65
340,85	-47,25
341,228	4,24
341,606	55,73
341,984	13,6
342,362	1,9
342,74	-35,55
343,117	4,24
343,495	6,58
343,873	-2,78
344,25	-47,25
344,628	-77,68
345,005	-42,57
345,383	13,6
345,76	41,69
346,138	74,46
346,515	37,01
346,893	58,07
347,27	4,24
347,647	116,59
348,024	83,82
348,402	177,44
348,779	109,57
349,156	72,12
349,533	144,67
349,91	83,82
350,287	182,12
350,664	72,12
351,041	93,18
351,417	118,93
351,794	107,23
352,171	168,08
352,548	228,93
352,925	191,49
353,301	151,7
353,678	163,4
354,054	179,78
354,431	161,06
354,807	132,97
355,184	189,14
355,56	172,76
355,937	168,08
356,313	196,17
356,689	238,3
357,066	168,08
357,442	217,23
357,818	144,67
358,194	182,12
358,57	175,1
358,946	142,33
359,322	139,99
359,698	165,74
360,074	125,95
360,45	161,06
360,826	156,38
361,202	165,74
361,577	170,42
361,953	154,04
362,329	147,01
362,705	182,12
363,08	198,51
363,456	144,67
363,831	156,38
364,207	210,21
364,582	147,01
364,958	177,44
365,333	128,29
365,708	121,27
366,084	186,8
366,459	156,38
366,834	170,42
367,209	156,38
367,584	88,5
367,959	205,53
368,334	125,95
368,709	156,38
369,084	158,72
369,459	217,23
369,834	149,36
370,209	114,25
370,584	165,74
370,959	121,27
371,333	142,33
371,708	214,89
372,083	154,04
372,457	196,17
372,832	100,2
373,206	142,33
373,581	179,78
373,955	168,08
374,33	172,76
374,704	212,55
375,078	184,46
375,453	175,1
375,827	121,27
376,201	111,91
376,575	74,46
376,949	93,18
377,323	142,33
377,697	154,04
378,071	81,48
378,445	147,01
378,819	158,72
379,193	177,44
379,567	151,7
379,941	196,17
380,315	163,4
380,688	158,72
381,062	147,01
381,436	158,72
381,809	207,87
382,183	121,27
382,556	168,08
382,93	79,14
383,303	175,1
383,676	123,61
384,05	198,51
384,423	163,4
384,796	179,78
385,17	168,08
385,543	182,12
385,916	125,95
386,289	168,08
386,662	182,12
387,035	139,99
387,408	100,2
387,781	158,72
388,154	182,12
388,527	149,36
388,9	200,85
389,272	182,12
389,645	156,38
390,018	170,42
390,39	100,2
390,763	147,01
391,136	81,48
391,508	97,86
391,881	104,89
392,253	210,21
392,626	203,19
392,998	125,95
393,37	200,85
393,742	149,36
394,115	144,67
394,487	168,08
394,859	228,93
395,231	156,38
395,603	170,42
395,975	170,42
396,347	172,76
396,719	116,59
397,091	151,7
397,463	139,99
397,835	191,49
398,207	193,83
398,578	214,89
398,95	123,61
399,322	158,72
399,693	168,08
400,065	128,29
400,437	132,97
400,808	151,7
401,18	165,74
401,551	161,06
401,922	175,1
402,294	128,29
402,665	156,38
403,036	72,12
403,408	107,23
403,779	179,78
404,15	132,97
404,521	163,4
404,892	158,72
405,263	165,74
405,634	144,67
406,005	125,95
406,376	22,97
406,747	179,78
407,118	144,67
407,488	114,25
407,859	161,06
408,23	154,04
408,6	142,33
408,971	226,59
409,342	163,4
409,712	196,17
410,083	210,21
410,453	182,12
410,823	123,61
411,194	88,5
411,564	165,74
411,934	149,36
412,305	186,8
412,675	104,89
413,045	203,19
413,415	177,44
413,785	182,12
414,155	219,57
414,525	147,01
414,895	210,21
415,265	102,54
415,635	161,06
416,005	189,14
416,375	125,95
416,744	161,06
417,114	168,08
417,484	184,46
417,853	158,72
418,223	111,91
418,592	193,83
418,962	158,72
419,331	177,44
419,701	189,14
420,07	228,93
420,439	191,49
420,809	210,21
421,178	135,31
421,547	118,93
421,916	114,25
422,285	219,57
422,655	118,93
423,024	90,84
423,393	111,91
423,762	182,12
424,13	139,99
424,499	107,23
424,868	163,4
425,237	102,54
425,606	175,1
425,974	186,8
426,343	132,97
426,712	163,4
427,08	128,29
427,449	149,36
427,817	198,51
428,186	214,89
428,554	123,61
428,923	142,33
429,291	207,87
429,659	128,29
430,028	151,7
430,396	182,12
430,764	130,63
431,132	228,93
431,5	184,46
431,868	210,21
432,236	170,42
432,604	83,82
432,972	121,27
433,34	95,52
433,708	111,91
434,076	102,54
434,443	168,08
434,811	175,1
435,179	111,91
435,546	172,76
435,914	130,63
436,282	175,1
436,649	257,02
437,017	168,08
437,384	161,06
437,751	130,63
438,119	217,23
438,486	170,42
438,853	147,01
439,221	137,65
439,588	231,27
439,955	168,08
440,322	111,91
440,689	154,04
441,056	228,93
441,423	161,06
441,79	214,89
442,157	170,42
442,524	165,74
442,89	139,99
443,257	184,46
443,624	224,25
443,991	172,76
444,357	179,78
444,724	139,99
445,09	132,97
445,457	154,04
445,823	144,67
446,19	172,76
446,556	128,29
446,923	193,83
447,289	109,57
447,655	149,36
448,021	186,8
448,387	235,96
448,754	179,78
449,12	128,29
449,486	170,42
449,852	193,83
450,218	142,33
450,584	95,52
450,95	170,42
451,315	125,95
451,681	100,2
452,047	203,19
452,413	214,89
452,778	175,1
453,144	207,87
453,51	205,53
453,875	158,72
454,241	114,25
454,606	163,4
454,972	137,65
455,337	203,19
455,702	177,44
456,068	179,78
456,433	130,63
456,798	193,83
457,163	161,06
457,528	207,87
457,893	175,1
458,259	58,07
458,624	151,7
458,989	212,55
459,353	144,67
459,718	130,63
460,083	203,19
460,448	170,42
460,813	189,14
461,177	200,85
461,542	404,47
461,907	203,19
462,271	123,61
462,636	186,8
463	109,57
463,365	158,72
463,729	193,83
464,094	142,33
464,458	228,93
464,822	144,67
465,187	193,83
465,551	137,65
465,915	144,67
466,279	86,16
466,643	137,65
467,007	189,14
467,371	156,38
467,735	116,59
468,099	207,87
468,463	144,67
468,827	179,78
469,191	139,99
469,554	205,53
469,918	175,1
470,282	161,06
470,645	170,42
471,009	172,76
471,372	156,38
471,736	217,23
472,099	130,63
472,463	177,44
472,826	154,04
473,189	271,06
473,553	130,63
473,916	177,44
474,279	123,61
474,642	151,7
475,005	147,01
475,369	203,19
475,732	168,08
476,095	186,8
476,458	154,04
476,82	161,06
477,183	121,27
477,546	165,74
477,909	205,53
478,272	154,04
478,634	182,12
478,997	205,53
479,36	149,36
479,722	186,8
480,085	137,65
480,447	172,76
480,81	139,99
481,172	144,67
481,534	135,31
481,897	193,83
482,259	175,1
482,621	97,86
482,983	161,06
483,346	177,44
483,708	184,46
484,07	198,51
484,432	235,96
484,794	104,89
485,156	177,44
485,518	144,67
485,879	156,38
486,241	79,14
486,603	175,1
486,965	118,93
487,326	149,36
487,688	196,17
488,05	238,3
488,411	170,42
488,773	139,99
489,134	163,4
489,496	212,55
489,857	102,54
490,218	154,04
490,58	109,57
490,941	147,01
491,302	189,14
491,663	221,91
492,024	163,4
492,385	137,65
492,746	144,67
493,107	179,78
493,468	177,44
493,829	182,12
494,19	198,51
494,551	191,49
494,912	114,25
495,273	168,08
495,633	189,14
495,994	203,19
496,355	200,85
496,715	198,51
497,076	186,8
497,436	132,97
497,797	170,42
498,157	139,99
498,517	177,44
498,878	170,42
499,238	142,33
499,598	125,95
499,958	196,17
500,319	228,93
500,679	135,31
501,039	158,72
501,399	224,25
501,759	161,06
502,119	198,51
502,479	149,36
502,838	203,19
503,198	156,38
503,558	151,7
503,918	200,85
504,277	104,89
504,637	189,14
504,997	184,46
505,356	135,31
505,716	198,51
506,075	116,59
506,435	109,57
506,794	224,25
507,153	193,83
507,513	186,8
507,872	123,61
508,231	219,57
508,59	189,14
508,949	186,8
509,308	132,97
509,668	154,04
